,Nemotecnico,fecha,Cantidad,Volumen,Precio Cierre,Precio Mayor,Precio Medio,Precio Menor,Variacion%,Variacion Absoluta
3,HCOLSEL   ,2017-09-06,20000,270460000.0,13523.0,13523.0,13523.0,13523.0,0.18,24.5
4,HCOLSEL   ,2017-09-07,0,0.0,13523.0,0.0,0.0,0.0,0.0,0.0
5,HCOLSEL   ,2017-09-08,0,0.0,13523.0,0.0,0.0,0.0,0.0,0.0
6,HCOLSEL   ,2017-09-11,34800,470072650.0,13520.0,13530.5,13507.83,13495.0,-0.02,-3.0
7,HCOLSEL   ,2017-09-12,110000,1479566500.0,13431.5,13463.0,13450.6,13431.5,-0.65,-88.5
8,HCOLSEL   ,2017-09-13,0,0.0,13431.5,0.0,0.0,0.0,0.0,0.0
9,HCOLSEL   ,2017-09-14,10500,140669500.0,13396.5,13409.0,13397.1,13396.5,-0.26,-35.0
10,HCOLSEL   ,2017-09-15,7400,99618800.0,13462.0,13462.0,13462.0,13462.0,0.49,65.5
11,HCOLSEL   ,2017-09-18,342600,4609361200.0,13462.0,13462.0,13454.06,13454.0,0.0,0.0
12,HCOLSEL   ,2017-09-19,310000,4169500000.0,13450.0,13450.0,13450.0,13450.0,-0.09,-12.0
13,HCOLSEL   ,2017-09-20,0,0.0,13450.0,0.0,0.0,0.0,0.0,0.0
14,HCOLSEL   ,2017-09-21,0,0.0,13450.0,0.0,0.0,0.0,0.0,0.0
15,HCOLSEL   ,2017-09-22,0,0.0,13450.0,0.0,0.0,0.0,0.0,0.0
16,HCOLSEL   ,2017-09-25,0,0.0,13450.0,0.0,0.0,0.0,0.0,0.0
17,HCOLSEL   ,2017-09-26,396,5304420.0,13450.0,0.0,13395.0,0.0,0.0,0.0
18,HCOLSEL   ,2017-09-27,510000,6841000000.0,13400.0,13414.0,13413.73,13400.0,-0.37,-50.0
19,HCOLSEL   ,2017-09-28,511403,6889974837.0,13472.5,13473.0,13472.69,13440.0,0.54,72.5
20,HCOLSEL   ,2017-09-29,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
21,HCOLSEL   ,2017-10-02,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
22,HCOLSEL   ,2017-10-03,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
23,HCOLSEL   ,2017-10-04,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
24,HCOLSEL   ,2017-10-05,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
25,HCOLSEL   ,2017-10-06,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
26,HCOLSEL   ,2017-10-09,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
27,HCOLSEL   ,2017-10-10,0,0.0,13472.5,0.0,0.0,0.0,0.0,0.0
28,HCOLSEL   ,2017-10-11,10000,134450000.0,13445.0,13445.0,13445.0,13445.0,-0.2,-27.5
29,HCOLSEL   ,2017-10-12,20000,268410000.0,13419.0,13422.0,13420.5,13419.0,-0.19,-26.0
30,HCOLSEL   ,2017-10-13,2801,37603425.0,13425.0,13425.0,13425.0,13425.0,0.04,6.0
31,HCOLSEL   ,2017-10-17,107114,1437532617.0,13430.0,13430.0,13420.59,13420.0,0.04,5.0
32,HCOLSEL   ,2017-10-18,1108500,14932603500.0,13471.0,13471.0,13471.0,13471.0,0.31,41.0
33,HCOLSEL   ,2017-10-19,40000,535710000.0,13390.0,13401.0,13392.75,13390.0,-0.6,-81.0
34,HCOLSEL   ,2017-10-20,20000,266880000.0,13344.0,13344.0,13344.0,13344.0,-0.34,-46.0
35,HCOLSEL   ,2017-10-23,70000,932680000.0,13323.0,13326.0,13324.0,13323.0,-0.16,-21.0
36,HCOLSEL   ,2017-10-24,910000,12096540000.0,13303.0,13303.0,13292.9,13291.0,-0.15,-20.0
37,HCOLSEL   ,2017-10-25,910000,12157715000.0,13357.0,13363.0,13360.13,13351.0,0.41,54.0
38,HCOLSEL   ,2017-10-26,1050000,14108340000.0,13444.0,13444.0,13436.51,13429.0,0.65,87.0
39,HCOLSEL   ,2017-10-27,10000,132500000.0,13250.0,13250.0,13250.0,13250.0,-1.44,-194.0
40,HCOLSEL   ,2017-10-30,280000,3678775000.0,13119.5,13145.0,13138.48,13119.5,-0.98,-130.5
41,HCOLSEL   ,2017-10-31,340000,4443815000.0,13086.0,13110.0,13070.04,13065.5,-0.26,-33.5
42,HCOLSEL   ,2017-11-01,1110000,14616600000.0,13184.0,13193.0,13168.11,13130.0,0.75,98.0
43,HCOLSEL   ,2017-11-02,20000,262130000.0,13078.0,13135.0,13106.5,13078.0,-0.8,-106.0
44,HCOLSEL   ,2017-11-03,0,0.0,13078.0,0.0,0.0,0.0,0.0,0.0
45,HCOLSEL   ,2017-11-07,10874,142474746.0,13129.0,13129.0,13102.33,13100.0,0.39,51.0
46,HCOLSEL   ,2017-11-08,0,0.0,13129.0,0.0,0.0,0.0,0.0,0.0
47,HCOLSEL   ,2017-11-09,0,0.0,13129.0,0.0,0.0,0.0,0.0,0.0
48,HCOLSEL   ,2017-11-10,0,0.0,13129.0,0.0,0.0,0.0,0.0,0.0
49,HCOLSEL   ,2017-11-14,1953625,25599271125.0,13117.0,13117.0,13103.47,13093.0,-0.09,-12.0
50,HCOLSEL   ,2017-11-15,790000,10333425000.0,13117.0,13117.0,13080.28,13056.0,0.0,0.0
51,HCOLSEL   ,2017-11-16,0,0.0,13117.0,0.0,0.0,0.0,0.0,0.0
52,HCOLSEL   ,2017-11-17,0,0.0,13117.0,0.0,0.0,0.0,0.0,0.0
53,HCOLSEL   ,2017-11-20,0,0.0,13117.0,0.0,0.0,0.0,0.0,0.0
54,HCOLSEL   ,2017-11-21,0,0.0,13117.0,0.0,0.0,0.0,0.0,0.0
55,HCOLSEL   ,2017-11-22,0,0.0,13117.0,0.0,0.0,0.0,0.0,0.0
56,HCOLSEL   ,2017-11-23,125000,1653500000.0,13228.0,13228.0,13228.0,13228.0,0.85,111.0
57,HCOLSEL   ,2017-11-24,0,0.0,13228.0,0.0,0.0,0.0,0.0,0.0
58,HCOLSEL   ,2017-11-27,135000,1778625000.0,13175.0,13175.0,13175.0,13175.0,-0.4,-53.0
59,HCOLSEL   ,2017-11-28,400000,5243700000.0,13101.0,13112.0,13109.25,13101.0,-0.56,-74.0
60,HCOLSEL   ,2017-11-29,6700,88440000.0,13200.0,13200.0,13200.0,13200.0,0.76,99.0
61,HCOLSEL   ,2017-11-30,0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0
62,HCOLSEL   ,2017-12-01,0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0
63,HCOLSEL   ,2017-12-04,0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0
64,HCOLSEL   ,2017-12-05,130000,1715090000.0,13193.0,13193.0,13193.0,13193.0,-0.05,-7.0
65,HCOLSEL   ,2017-12-06,52050,687060000.0,13200.0,13200.0,13200.0,13200.0,0.05,7.0
66,HCOLSEL   ,2017-12-07,0,0.0,13200.0,0.0,0.0,0.0,0.0,0.0
67,HCOLSEL   ,2017-12-11,104669,1393833440.0,13365.0,13365.0,13316.58,13260.0,1.25,165.0
68,HCOLSEL   ,2017-12-12,300000,4010400000.0,13365.0,13371.0,13368.0,13365.0,0.0,0.0
69,HCOLSEL   ,2017-12-13,1500,20169750.0,13446.5,13446.5,13446.5,13446.5,0.61,81.5
70,HCOLSEL   ,2017-12-14,0,0.0,13446.5,0.0,0.0,0.0,0.0,0.0
71,HCOLSEL   ,2017-12-15,0,0.0,13446.5,0.0,0.0,0.0,0.0,0.0
72,HCOLSEL   ,2017-12-18,0,0.0,13446.5,0.0,0.0,0.0,0.0,0.0
73,HCOLSEL   ,2017-12-19,10000,135400000.0,13540.0,13540.0,13540.0,13540.0,0.7,93.5
74,HCOLSEL   ,2017-12-20,50000,680100000.0,13602.0,13602.0,13602.0,13602.0,0.46,62.0
75,HCOLSEL   ,2017-12-21,0,0.0,13602.0,0.0,0.0,0.0,0.0,0.0
76,HCOLSEL   ,2017-12-22,70000,959100000.0,13710.0,13710.0,13701.43,13695.0,0.79,108.0
77,HCOLSEL   ,2017-12-26,0,0.0,13710.0,0.0,0.0,0.0,0.0,0.0
78,HCOLSEL   ,2017-12-27,0,0.0,13710.0,0.0,0.0,0.0,0.0,0.0
79,HCOLSEL   ,2017-12-28,0,0.0,13710.0,0.0,0.0,0.0,0.0,0.0
80,HCOLSEL   ,2018-01-02,0,0.0,13710.0,0.0,0.0,0.0,0.0,0.0
81,HCOLSEL   ,2018-01-03,35000,491225000.0,14035.0,14035.0,14035.0,14035.0,2.37,325.0
82,HCOLSEL   ,2018-01-04,34430,486405400.0,14181.5,14181.5,14127.37,14060.0,1.04,146.5
83,HCOLSEL   ,2018-01-05,520000,7408360000.0,14285.0,14285.0,14246.85,14223.0,0.73,103.5
84,HCOLSEL   ,2018-01-09,630000,9011150000.0,14335.0,14335.0,14303.41,14288.0,0.35,50.0
85,HCOLSEL   ,2018-01-10,500000,7201500000.0,14415.0,14415.0,14403.0,14395.0,0.56,80.0
86,HCOLSEL   ,2018-01-11,300000,4273500000.0,14245.0,14245.0,14245.0,14245.0,-1.18,-170.0
87,HCOLSEL   ,2018-01-12,500000,7050500000.0,14115.0,14120.0,14101.0,14056.0,-0.91,-130.0
88,HCOLSEL   ,2018-01-15,0,0.0,14115.0,0.0,0.0,0.0,0.0,0.0
89,HCOLSEL   ,2018-01-16,150000,2126250000.0,14175.0,14175.0,14175.0,14175.0,0.43,60.0
90,HCOLSEL   ,2018-01-17,317000,4534130000.0,14304.0,14304.0,14303.25,14290.0,0.91,129.0
91,HCOLSEL   ,2018-01-18,0,0.0,14304.0,0.0,0.0,0.0,0.0,0.0
92,HCOLSEL   ,2018-01-19,0,0.0,14304.0,0.0,0.0,0.0,0.0,0.0
93,HCOLSEL   ,2018-01-22,30000,436645000.0,14567.5,14573.5,14554.83,14523.5,1.84,263.5
94,HCOLSEL   ,2018-01-23,80444,1172511855.0,14576.0,14576.0,14575.5,14574.0,0.06,8.5
95,HCOLSEL   ,2018-01-24,38744,575039000.0,14878.5,14893.5,14842.01,14700.0,2.08,302.5
96,HCOLSEL   ,2018-01-25,20000,296405000.0,14804.0,14836.5,14820.25,14804.0,-0.5,-74.5
97,HCOLSEL   ,2018-01-26,0,0.0,14804.0,0.0,0.0,0.0,0.0,0.0
98,HCOLSEL   ,2018-01-29,20000,295520000.0,14776.0,14776.0,14776.0,14776.0,-0.19,-28.0
99,HCOLSEL   ,2018-01-30,480000,7127520000.0,14849.0,14849.0,14849.0,14849.0,0.49,73.0
0,HCOLSEL   ,2018-01-31,30000,438510000.0,14617.0,14617.0,14617.0,14617.0,-1.56,-232.0
1,HCOLSEL   ,2018-02-01,500000,7313000000.0,14626.0,14626.0,14626.0,14626.0,0.06,9.0
2,HCOLSEL   ,2018-02-02,0,0.0,14626.0,0.0,0.0,0.0,0.0,0.0
3,HCOLSEL   ,2018-02-05,1367000,19676065000.0,14360.0,14417.5,14393.61,14360.0,-1.82,-266.0
4,HCOLSEL   ,2018-02-06,517000,7372750000.0,14165.0,14262.0,14260.64,14165.0,-1.36,-195.0
5,HCOLSEL   ,2018-02-07,10000,142550000.0,14255.0,14255.0,14255.0,14255.0,0.64,90.0
6,HCOLSEL   ,2018-02-08,390000,5488110000.0,14025.0,14076.0,14072.08,14025.0,-1.61,-230.0
7,HCOLSEL   ,2018-02-09,0,0.0,14025.0,0.0,0.0,0.0,0.0,0.0
8,HCOLSEL   ,2018-02-12,250000,3501750000.0,14007.0,14007.0,14007.0,14007.0,-0.13,-18.0
9,HCOLSEL   ,2018-02-13,2145000,29667951900.0,13810.0,13852.0,13831.21,13810.0,-1.41,-197.0
10,HCOLSEL   ,2018-02-14,20000,275570000.0,13778.5,13778.5,13778.5,13778.5,-0.23,-31.5
11,HCOLSEL   ,2018-02-15,282000,3951385000.0,14017.0,14017.0,14012.0,14010.0,1.73,238.5
12,HCOLSEL   ,2018-02-16,0,0.0,14017.0,0.0,0.0,0.0,0.0,0.0
13,HCOLSEL   ,2018-02-19,0,0.0,14017.0,0.0,0.0,0.0,0.0,0.0
14,HCOLSEL   ,2018-02-20,0,0.0,14017.0,0.0,0.0,0.0,0.0,0.0
15,HCOLSEL   ,2018-02-21,0,0.0,14017.0,0.0,0.0,0.0,0.0,0.0
16,HCOLSEL   ,2018-02-22,38197,543123143.0,14219.0,14219.0,14219.0,14219.0,1.44,202.0
17,HCOLSEL   ,2018-02-23,0,0.0,14219.0,0.0,0.0,0.0,0.0,0.0
18,HCOLSEL   ,2018-02-26,210000,2976270000.0,14173.0,14173.0,14172.71,14167.0,-0.32,-46.0
19,HCOLSEL   ,2018-02-27,0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0
20,HCOLSEL   ,2018-02-28,0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0
21,HCOLSEL   ,2018-03-01,0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0
22,HCOLSEL   ,2018-03-02,0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0
23,HCOLSEL   ,2018-03-05,0,0.0,14173.0,0.0,0.0,0.0,0.0,0.0
24,HCOLSEL   ,2018-03-06,14500,196823000.0,13574.0,13574.0,13574.0,13574.0,-4.23,-599.0
25,HCOLSEL   ,2018-03-07,26300,356832200.0,13560.0,13570.0,13567.76,13552.0,-0.1,-14.0
26,HCOLSEL   ,2018-03-08,50000,677445000.0,13548.0,13550.0,13548.9,13548.0,-0.09,-12.0
27,HCOLSEL   ,2018-03-09,1215700,16527174600.0,13578.0,13595.0,13594.78,13578.0,0.22,30.0
28,HCOLSEL   ,2018-03-12,0,0.0,13578.0,0.0,0.0,0.0,0.0,0.0
29,HCOLSEL   ,2018-03-13,0,0.0,13578.0,0.0,0.0,0.0,0.0,0.0
30,HCOLSEL   ,2018-03-14,0,0.0,13578.0,0.0,0.0,0.0,0.0,0.0
31,HCOLSEL   ,2018-03-15,0,0.0,13578.0,0.0,0.0,0.0,0.0,0.0
32,HCOLSEL   ,2018-03-16,0,0.0,13578.0,0.0,0.0,0.0,0.0,0.0
33,HCOLSEL   ,2018-03-20,25000,340425000.0,13600.0,13622.0,13617.0,13600.0,0.16,22.0
34,HCOLSEL   ,2018-03-21,7000,96003000.0,13705.0,13725.0,13714.71,13705.0,0.77,105.0
35,HCOLSEL   ,2018-03-22,22374,302508814.0,13496.0,13561.0,13520.55,13496.0,-1.52,-209.0
36,HCOLSEL   ,2018-03-23,5000,67522500.0,13504.5,13504.5,13504.5,13504.5,0.06,8.5
37,HCOLSEL   ,2018-03-26,0,0.0,13504.5,0.0,0.0,0.0,0.0,0.0
38,HCOLSEL   ,2018-03-27,0,0.0,13504.5,0.0,0.0,0.0,0.0,0.0
39,HCOLSEL   ,2018-03-28,0,0.0,13504.5,0.0,0.0,0.0,0.0,0.0
40,HCOLSEL   ,2018-04-02,0,0.0,13504.5,0.0,0.0,0.0,0.0,0.0
41,HCOLSEL   ,2018-04-03,0,0.0,13504.5,0.0,0.0,0.0,0.0,0.0
42,HCOLSEL   ,2018-04-04,10000,137695000.0,13769.5,13769.5,13769.5,13769.5,1.96,265.0
43,HCOLSEL   ,2018-04-05,0,0.0,13769.5,0.0,0.0,0.0,0.0,0.0
44,HCOLSEL   ,2018-04-06,0,0.0,13769.5,0.0,0.0,0.0,0.0,0.0
45,HCOLSEL   ,2018-04-09,0,0.0,13769.5,0.0,0.0,0.0,0.0,0.0
46,HCOLSEL   ,2018-04-10,92000,1305673000.0,14200.0,14200.0,14192.1,14190.5,3.13,430.5
47,HCOLSEL   ,2018-04-11,10000,142650000.0,14265.0,14265.0,14265.0,14265.0,0.46,65.0
48,HCOLSEL   ,2018-04-12,10000,143040000.0,14304.0,14304.0,14304.0,14304.0,0.27,39.0
49,HCOLSEL   ,2018-04-13,5000,71250000.0,14250.0,14250.0,14250.0,14250.0,-0.38,-54.0
50,HCOLSEL   ,2018-04-16,0,0.0,14250.0,0.0,0.0,0.0,0.0,0.0
51,HCOLSEL   ,2018-04-17,0,0.0,14250.0,0.0,0.0,0.0,0.0,0.0
52,HCOLSEL   ,2018-04-18,0,0.0,14250.0,0.0,0.0,0.0,0.0,0.0
53,HCOLSEL   ,2018-04-19,25600,371482400.0,14479.0,14520.0,14511.03,14479.0,1.61,229.0
54,HCOLSEL   ,2018-04-20,0,0.0,14479.0,0.0,0.0,0.0,0.0,0.0
55,HCOLSEL   ,2018-04-23,0,0.0,14479.0,0.0,0.0,0.0,0.0,0.0
56,HCOLSEL   ,2018-04-24,5000,73062500.0,14612.5,14612.5,14612.5,14612.5,0.92,133.5
57,HCOLSEL   ,2018-04-25,0,0.0,14612.5,0.0,0.0,0.0,0.0,0.0
58,HCOLSEL   ,2018-04-26,2100000,30377815000.0,14457.0,14494.0,14465.63,14435.0,-1.06,-155.5
59,HCOLSEL   ,2018-04-27,700,10182900.0,14547.0,14547.0,14547.0,14547.0,0.62,90.0
60,HCOLSEL   ,2018-04-30,300700,4382725600.0,14575.0,14608.0,14575.08,14575.0,0.19,28.0
61,HCOLSEL   ,2018-05-02,0,0.0,14575.0,0.0,0.0,0.0,0.0,0.0
62,HCOLSEL   ,2018-05-03,300110,4317977400.0,14388.0,14388.0,14387.98,14388.0,-1.28,-187.0
63,HCOLSEL   ,2018-05-04,0,0.0,14388.0,0.0,0.0,0.0,0.0,0.0
64,HCOLSEL   ,2018-05-07,0,0.0,14388.0,0.0,0.0,0.0,0.0,0.0
65,HCOLSEL   ,2018-05-08,0,0.0,14388.0,0.0,0.0,0.0,0.0,0.0
66,HCOLSEL   ,2018-05-09,40000,571485000.0,14295.5,14296.0,14287.13,14278.5,-0.64,-92.5
67,HCOLSEL   ,2018-05-10,200000,2852995000.0,14265.0,14265.0,14264.98,14264.5,-0.21,-30.5
68,HCOLSEL   ,2018-05-11,0,0.0,14265.0,0.0,0.0,0.0,0.0,0.0
69,HCOLSEL   ,2018-05-15,0,0.0,14265.0,0.0,0.0,0.0,0.0,0.0
70,HCOLSEL   ,2018-05-16,0,0.0,14265.0,0.0,0.0,0.0,0.0,0.0
71,HCOLSEL   ,2018-05-17,211000,2976589500.0,14089.5,14108.0,14107.06,14089.5,-1.23,-175.5
72,HCOLSEL   ,2018-05-18,0,0.0,14089.5,0.0,0.0,0.0,0.0,0.0
73,HCOLSEL   ,2018-05-21,70000,977578000.0,13935.0,13973.0,13965.4,13935.0,-1.1,-154.5
74,HCOLSEL   ,2018-05-22,14000,195090000.0,13935.0,13935.0,13935.0,13935.0,0.0,0.0
75,HCOLSEL   ,2018-05-23,13000,182034000.0,13988.5,14020.0,14002.62,13988.5,0.38,53.5
76,HCOLSEL   ,2018-05-24,250000,3502700000.0,14010.0,14014.0,14010.8,14010.0,0.15,21.5
77,HCOLSEL   ,2018-05-25,350000,4891770000.0,13978.0,13978.0,13976.49,13960.0,-0.23,-32.0
78,HCOLSEL   ,2018-05-28,0,0.0,13978.0,0.0,0.0,0.0,0.0,0.0
79,HCOLSEL   ,2018-05-29,0,0.0,13978.0,0.0,0.0,0.0,0.0,0.0
80,HCOLSEL   ,2018-05-30,0,0.0,13978.0,0.0,0.0,0.0,0.0,0.0
81,HCOLSEL   ,2018-05-31,10000,141800000.0,14180.0,14180.0,14180.0,14180.0,1.45,202.0
82,HCOLSEL   ,2018-06-01,130000,1851280000.0,14263.5,14263.5,14240.62,14182.0,0.59,83.5
83,HCOLSEL   ,2018-06-05,20000,286880000.0,14344.0,14344.0,14344.0,14344.0,0.56,80.5
84,HCOLSEL   ,2018-06-06,260000,3728605000.0,14310.0,14365.5,14340.79,14310.0,-0.24,-34.0
85,HCOLSEL   ,2018-06-07,30000,428700000.0,14280.0,14295.0,14290.0,14280.0,-0.21,-30.0
86,HCOLSEL   ,2018-06-08,46000,652768500.0,14205.0,14205.0,14190.62,14185.0,-0.53,-75.0
87,HCOLSEL   ,2018-06-12,10000,140690000.0,14069.0,14069.0,14069.0,14069.0,-0.96,-136.0
88,HCOLSEL   ,2018-06-13,40000,569200000.0,14230.0,14230.0,14230.0,14230.0,1.14,161.0
89,HCOLSEL   ,2018-06-14,0,0.0,14230.0,0.0,0.0,0.0,0.0,0.0
90,HCOLSEL   ,2018-06-15,99884,1416757440.0,14160.0,14190.0,14184.03,14160.0,-0.49,-70.0
91,HCOLSEL   ,2018-06-18,30000,429000000.0,14300.0,14300.0,14300.0,14300.0,0.99,140.0
92,HCOLSEL   ,2018-06-19,682198,9674161918.0,14101.0,14181.0,14180.87,14101.0,-1.39,-199.0
93,HCOLSEL   ,2018-06-20,140000,1981185000.0,14160.0,14160.0,14151.32,14129.5,0.42,59.0
94,HCOLSEL   ,2018-06-21,450000,6341685000.0,14095.0,14095.0,14092.63,14073.5,-0.46,-65.0
95,HCOLSEL   ,2018-06-22,0,0.0,14095.0,0.0,0.0,0.0,0.0,0.0
96,HCOLSEL   ,2018-06-25,0,0.0,14095.0,0.0,0.0,0.0,0.0,0.0
97,HCOLSEL   ,2018-06-26,0,0.0,14095.0,0.0,0.0,0.0,0.0,0.0
98,HCOLSEL   ,2018-06-27,300000,4282200000.0,14274.0,14274.0,14274.0,14274.0,1.27,179.0
99,HCOLSEL   ,2018-06-28,0,0.0,14274.0,0.0,0.0,0.0,0.0,0.0
100,HCOLSEL   ,2018-06-29,200000,2876400000.0,14382.0,14382.0,14382.0,14382.0,0.76,108.0
0,HCOLSEL   ,2018-07-03,0,0.0,14382.0,0.0,0.0,0.0,0.0,0.0
1,HCOLSEL   ,2018-07-04,0,0.0,14382.0,0.0,0.0,0.0,0.0,0.0
2,HCOLSEL   ,2018-07-05,495000,7137900000.0,14420.0,14420.0,14420.0,14420.0,0.26,38.0
3,HCOLSEL   ,2018-07-06,0,0.0,14420.0,0.0,0.0,0.0,0.0,0.0
4,HCOLSEL   ,2018-07-09,5000,71380000.0,14276.0,14276.0,14276.0,14276.0,-1.0,-144.0
5,HCOLSEL   ,2018-07-10,15000,215100000.0,14340.0,14340.0,14340.0,14340.0,0.45,64.0
6,HCOLSEL   ,2018-07-11,171210,2445213960.0,14270.0,14282.0,14281.96,14270.0,-0.49,-70.0
7,HCOLSEL   ,2018-07-12,0,0.0,14270.0,0.0,0.0,0.0,0.0,0.0
8,HCOLSEL   ,2018-07-13,0,0.0,14270.0,0.0,0.0,0.0,0.0,0.0
9,HCOLSEL   ,2018-07-16,518000,7330736000.0,14152.0,14152.0,14152.0,14152.0,-0.83,-118.0
10,HCOLSEL   ,2018-07-17,0,0.0,14152.0,0.0,0.0,0.0,0.0,0.0
11,HCOLSEL   ,2018-07-18,0,0.0,14152.0,0.0,0.0,0.0,0.0,0.0
12,HCOLSEL   ,2018-07-19,0,0.0,14152.0,0.0,0.0,0.0,0.0,0.0
13,HCOLSEL   ,2018-07-23,0,0.0,14152.0,0.0,0.0,0.0,0.0,0.0
14,HCOLSEL   ,2018-07-24,6000,85500000.0,14250.0,14250.0,14250.0,14250.0,0.69,98.0
15,HCOLSEL   ,2018-07-25,0,0.0,14250.0,0.0,0.0,0.0,0.0,0.0
16,HCOLSEL   ,2018-07-26,456700,6443375100.0,14110.0,14110.0,14108.55,14101.0,-0.98,-140.0
17,HCOLSEL   ,2018-07-27,544500,7695447000.0,14106.0,14150.0,14133.05,14106.0,-0.03,-4.0
18,HCOLSEL   ,2018-07-30,319564,4552284972.0,14234.0,14270.0,14245.3,14170.0,0.91,128.0
19,HCOLSEL   ,2018-07-31,580000,8227880000.0,14186.0,14186.0,14186.0,14186.0,-0.34,-48.0
20,HCOLSEL   ,2018-08-01,100000,1402700000.0,14027.0,14027.0,14027.0,14027.0,-1.12,-159.0
21,HCOLSEL   ,2018-08-02,0,0.0,14027.0,0.0,0.0,0.0,0.0,0.0
22,HCOLSEL   ,2018-08-03,0,0.0,14027.0,0.0,0.0,0.0,0.0,0.0
23,HCOLSEL   ,2018-08-06,0,0.0,14027.0,0.0,0.0,0.0,0.0,0.0
24,HCOLSEL   ,2018-08-08,0,0.0,14027.0,0.0,0.0,0.0,0.0,0.0
25,HCOLSEL   ,2018-08-09,450000,6294600000.0,13988.0,13988.0,13988.0,13988.0,-0.28,-39.0
26,HCOLSEL   ,2018-08-10,0,0.0,13988.0,0.0,0.0,0.0,0.0,0.0
27,HCOLSEL   ,2018-08-13,0,0.0,13988.0,0.0,0.0,0.0,0.0,0.0
28,HCOLSEL   ,2018-08-14,0,0.0,13988.0,0.0,0.0,0.0,0.0,0.0
29,HCOLSEL   ,2018-08-15,350000,4873400000.0,13924.0,13924.0,13924.0,13924.0,-0.46,-64.0
30,HCOLSEL   ,2018-08-16,510700,7172981900.0,14017.0,14046.0,14045.39,14017.0,0.67,93.0
31,HCOLSEL   ,2018-08-17,0,0.0,14017.0,0.0,0.0,0.0,0.0,0.0
32,HCOLSEL   ,2018-08-21,166975,2338985800.0,14008.0,14008.0,14008.0,14008.0,-0.06,-9.0
33,HCOLSEL   ,2018-08-22,0,0.0,14008.0,0.0,0.0,0.0,0.0,0.0
34,HCOLSEL   ,2018-08-23,0,0.0,14008.0,0.0,0.0,0.0,0.0,0.0
35,HCOLSEL   ,2018-08-24,1145000,16169450000.0,14110.0,14128.0,14121.79,14110.0,0.73,102.0
36,HCOLSEL   ,2018-08-27,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
37,HCOLSEL   ,2018-08-28,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
38,HCOLSEL   ,2018-08-29,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
39,HCOLSEL   ,2018-08-30,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
40,HCOLSEL   ,2018-08-31,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
41,HCOLSEL   ,2018-09-03,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
42,HCOLSEL   ,2018-09-04,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
43,HCOLSEL   ,2018-09-05,0,0.0,14110.0,0.0,0.0,0.0,0.0,0.0
44,HCOLSEL   ,2018-09-06,1760000,23825080000.0,13524.0,13542.0,13536.98,13524.0,-4.15,-586.0
45,HCOLSEL   ,2018-09-07,2210,29923400.0,13540.0,13540.0,13540.0,13540.0,0.12,16.0
46,HCOLSEL   ,2018-09-10,400000,5372600000.0,13423.0,13440.0,13431.5,13423.0,-0.86,-117.0
47,HCOLSEL   ,2018-09-11,220000,2962470000.0,13465.0,13473.5,13465.77,13465.0,0.31,42.0
48,HCOLSEL   ,2018-09-12,30000,417985000.0,13927.0,13944.5,13932.83,13927.0,3.43,462.0
49,HCOLSEL   ,2018-09-13,247300,3408630450.0,13787.0,13790.0,13783.38,13716.5,-1.01,-140.0
50,HCOLSEL   ,2018-09-14,880000,12079500000.0,13695.0,13748.0,13726.7,13695.0,-0.67,-92.0
51,HCOLSEL   ,2018-09-17,893,12272052.5,13742.5,13742.5,13742.5,13742.5,0.35,47.5
52,HCOLSEL   ,2018-09-18,0,0.0,13742.5,0.0,0.0,0.0,0.0,0.0
53,HCOLSEL   ,2018-09-19,15200,210061200.0,13814.0,13832.5,13819.82,13812.0,0.52,71.5
54,HCOLSEL   ,2018-09-20,2030800,27956212100.0,13766.0,13779.5,13766.11,13766.0,-0.35,-48.0
55,HCOLSEL   ,2018-09-21,0,0.0,13766.0,0.0,0.0,0.0,0.0,0.0
56,HCOLSEL   ,2018-09-24,9090,123851250.0,13625.0,13625.0,13625.0,13625.0,-1.02,-141.0
57,HCOLSEL   ,2018-09-25,300000,4080000000.0,13600.0,13600.0,13600.0,13600.0,-0.18,-25.0
58,HCOLSEL   ,2018-09-26,0,0.0,13600.0,0.0,0.0,0.0,0.0,0.0
